price_per_sqm,total_meters,living_meters,kitchen_meters,rooms_count,floor,floors_count,floor_ratio,living_ratio,kitchen_ratio,building_age,year_of_construction,latitude,longitude,dist_to_center_km,dist_to_sea_km,infrastructure_count,security_score,has_intercom,has_closed_territory,has_code_door,has_garage,has_concierge,offer_photos_count,house_photos_count,has_plan_photo,rooms_category_1room,rooms_category_2room,rooms_category_3room,rooms_category_4plus,rooms_category_studio,floor_category_ground,floor_category_high,floor_category_low,floor_category_mid,floor_category_top,house_type_block,house_type_brick,house_type_monolith,house_type_other,house_type_panel,house_type_unknown,renovation_category_cosmetic,renovation_category_none,renovation_category_premium,renovation_category_standard,renovation_category_unknown,jk_class_category_business,jk_class_category_comfort,jk_class_category_premium,jk_class_category_unknown,building_age_category_modern,building_age_category_new,building_age_category_old,building_age_category_very_old,window_view_category_other,window_view_category_park,window_view_category_street,window_view_category_unknown,window_view_category_water,window_view_category_yard,district_unknown,district_Адмиралтейский жилой комплекс,district_Восточный,district_Восточный Луч,district_Зелёный Бульвар жилой комплекс,district_Ласточкино Гнездо,district_Ленинский,district_Лесной Квартал — 2,district_Микрорайон Снеговая падь,district_Новожилово,district_Первомайский,district_Первореченский,district_Седанка Хиллс,district_Советский,district_Таун Парк,district_Фрегат,district_Фрунзенский,district_жилой комплекс Восточный Луч,district_жилой комплекс Седанка Хиллс
155069.5825049702,50.3,0.0,6.0,2,1,14,0.07142857142857142,0.0,0.11928429423459246,34.0,1992.0,43.158724,131.925369,6.527188240211963,6.545550883323292,0,0,0,0,0,0,0,37,16,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
170353.98230088493,45.2,0.0,5.0,2,5,5,1.0,0.0,0.11061946902654866,61.0,1965.0,43.158614,131.913587,5.71159079218456,6.54497978059214,0,0,0,0,0,0,0,25,11,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
298623.69337979093,114.8,0.0,30.0,2,15,44,0.3409090909090909,0.0,0.2613240418118467,5.0,2021.0,43.110963,131.875318,1.2373263802475714,5.10680648764432,0,0,0,0,0,0,0,44,50,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
151093.4393638171,50.3,0.0,9.0,2,3,10,0.3,0.0,0.17892644135188868,28.0,1998.0,43.13271,131.932108,5.51491272662018,3.8715739693629576,0,0,0,0,0,0,0,40,33,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
155038.75968992247,51.6,0.0,7.0,2,1,10,0.1,0.0,0.13565891472868216,38.0,1988.0,43.114675,131.961673,8.455698891978237,4.904133450451354,0,0,0,0,0,0,0,26,50,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
118446.60194174758,51.5,0.0,8.0,2,7,9,0.7777777777777778,0.0,0.1553398058252427,43.0,1983.0,43.105803,131.958103,8.130496111379248,4.278201821231005,0,0,0,0,0,0,0,23,50,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
226415.09433962265,53.0,23.6,17.4,2,5,17,0.29411764705882354,0.44528301886792454,0.3283018867924528,0.0,2026.0,43.095619,131.952494,7.756867272116118,3.639468428252738,5,2,1,1,0,0,0,9,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
93959.73154362416,29.8,0.0,9.0,2,1,1,1.0,0.0,0.30201342281879195,70.0,1956.0,43.197135,131.92681,10.155613978156005,10.808450419386164,0,0,0,0,0,0,0,16,1,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
225000.0,68.0,0.0,20.56,2,17,25,0.68,0.0,0.30235294117647055,5.0,2021.0,43.23077,131.999528,17.997600957476088,16.988982674738914,0,0,0,0,0,0,0,28,32,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
145539.90610328637,42.6,0.0,5.0,2,3,4,0.75,0.0,0.11737089201877934,68.0,1958.0,43.104484,131.937137,5.8606865024520625,1.966245318121064,0,0,0,0,0,0,0,30,34,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
117262.44343891402,44.2,0.0,8.0,2,1,5,0.2,0.0,0.18099547511312217,56.0,1970.0,43.089816,131.971886,10.003686083914296,5.869235449998915,0,0,0,0,0,0,0,5,12,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
139326.94382022473,44.5,28.0,6.5,2,4,5,0.8,0.6292134831460674,0.14606741573033707,59.0,1967.0,43.093489,131.96896,9.580821287261614,5.482405314956972,0,0,0,0,0,0,0,19,18,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
158371.0407239819,44.2,0.0,5.0,2,2,5,0.4,0.0,0.11312217194570134,56.0,1970.0,43.097971,131.92539,4.8364394662856185,0.6392765614831754,0,0,0,0,0,0,0,17,11,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
152968.03652968036,43.8,0.0,6.0,2,3,4,0.75,0.0,0.13698630136986303,64.0,1962.0,43.102985,131.946888,6.954229080627108,3.0029034331556175,0,0,0,0,0,0,0,11,8,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
184890.6560636183,50.3,0.0,7.0,2,1,10,0.1,0.0,0.13916500994035785,32.0,1994.0,43.086135,131.905574,3.9483383422671534,2.2209646606861986,0,0,0,0,0,0,0,20,39,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
155681.81818181818,44.0,39.0,5.0,2,4,5,0.8,0.8863636363636364,0.11363636363636363,62.0,1964.0,43.115794,131.941495,6.215530671308382,2.960779013197242,4,1,1,0,0,0,0,16,18,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
187050.35971223022,41.7,0.0,9.0,2,2,5,0.4,0.0,0.2158273381294964,62.0,1964.0,43.145591,131.906517,4.074142418347033,5.277265670114128,0,0,0,0,0,0,0,17,11,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
163297.04510108865,64.3,0.0,13.85,2,4,17,0.23529411764705882,0.0,0.21539657853810265,3.0,2023.0,43.085597,131.961643,9.08027890080583,4.891040723244998,3,3,1,1,1,0,1,10,22,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
155052.26480836238,57.4,0.0,0.0,2,1,24,0.041666666666666664,0.0,0.0,7.0,2019.0,43.086721,131.962151,9.088186696810247,4.905444843039453,0,0,0,0,0,0,0,7,50,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
190654.20560747664,53.5,32.2,9.1,2,2,10,0.2,0.6018691588785047,0.17009345794392522,13.0,2013.0,43.163508,131.962136,10.037889361002359,8.459852136282132,0,0,0,0,0,0,0,31,50,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
247883.91777509067,82.7,0.0,0.0,2,4,21,0.19047619047619047,0.0,0.0,10.0,2016.0,43.103617,131.864303,2.6973650872393344,6.195389699916503,3,1,0,1,0,0,1,24,21,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
159284.1478696742,79.8,43.28,14.12,2,13,25,0.52,0.5423558897243108,0.17694235588972432,2.0,2024.0,43.099392,131.887792,1.805997384794694,3.575724938790135,0,0,0,0,0,0,0,17,7,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
159075.3125,80.0,43.28,14.12,2,11,25,0.44,0.541,0.1765,2.0,2024.0,43.099392,131.887792,1.805997384794694,3.575724938790135,0,0,0,0,0,0,0,18,7,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
159189.22305764412,79.8,43.28,14.12,2,12,25,0.48,0.5423558897243108,0.17694235588972432,2.0,2024.0,43.099392,131.887792,1.805997384794694,3.575724938790135,0,0,0,0,0,0,0,18,7,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
199004.9751243781,60.3,40.0,20.0,2,14,25,0.56,0.6633499170812603,0.33167495854063017,0.0,2026.0,43.086801,131.914342,4.516341020600672,1.5940255667217624,0,0,0,0,0,0,0,28,34,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
195381.88277087035,56.3,0.0,10.0,2,5,14,0.35714285714285715,0.0,0.17761989342806395,4.0,2022.0,43.121154,131.921306,4.023711497358373,2.352564680086338,0,0,0,0,0,0,0,20,50,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
248125.0,80.0,0.0,33.7,2,2,25,0.08,0.0,0.42125,4.0,2022.0,43.125879,131.934188,5.525799169367568,3.2759520566072173,0,0,0,0,0,0,0,34,50,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
134375.0,64.0,0.0,0.0,2,1,19,0.05263157894736842,0.0,0.0,6.0,2020.0,43.17,131.96257,10.477620913303301,9.094013227003416,5,3,1,1,1,0,1,16,50,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
213333.33333333334,45.0,0.0,10.0,2,7,20,0.35,0.0,0.2222222222222222,3.0,2023.0,43.128883,131.957613,8.141219657521988,5.2639817066587895,0,0,0,0,0,0,0,26,12,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
252727.27272727274,55.0,0.0,15.0,2,22,25,0.88,0.0,0.2727272727272727,5.0,2021.0,43.176688,131.909034,7.276911871150607,8.59895622168724,0,0,0,0,0,0,0,23,39,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
129205.92193808884,74.3,44.0,16.0,2,2,17,0.11764705882352941,0.5921938088829072,0.21534320323014805,14.0,2012.0,43.176401,131.908553,7.2281139260400655,8.575169641575469,0,0,0,0,0,0,0,25,40,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
179328.6219081272,56.6,0.0,10.0,2,2,4,0.5,0.0,0.17667844522968199,3.0,2023.0,43.230424,132.028682,20.379494471131796,18.844582457696852,0,0,0,0,0,0,0,30,0,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
224455.61139028476,59.7,50.0,0.0,2,9,26,0.34615384615384615,0.8375209380234505,0.0,1.0,2025.0,43.09983,131.911625,3.381520813555871,0.9298164966944852,2,1,0,0,1,0,0,8,47,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
267423.01458670985,61.7,0.0,18.0,2,10,20,0.5,0.0,0.2917341977309562,12.0,2014.0,43.120372,131.895426,1.2273501444394461,3.5431434031184303,0,0,0,0,0,0,0,41,50,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
274725.2747252747,54.6,48.0,0.0,2,5,21,0.23809523809523808,0.8791208791208791,0.0,10.0,2016.0,43.103617,131.864303,2.6973650872393344,6.195389699916503,5,0,0,0,0,0,1,18,21,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
163478.26086956522,57.5,0.0,7.0,2,9,10,0.9,0.0,0.12173913043478261,15.0,2011.0,43.202562,131.947119,11.839435565709191,11.775632116604257,0,0,0,0,0,0,0,18,50,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
228310.50228310504,43.8,0.0,5.0,2,6,17,0.35294117647058826,0.0,0.11415525114155252,11.0,2015.0,43.121154,131.956369,7.891454329050848,4.670180232123981,0,0,0,0,0,0,0,33,50,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
204498.97750511247,48.9,0.0,7.0,2,2,9,0.2222222222222222,0.0,0.14314928425357873,5.0,2021.0,43.168367,131.958852,10.036410809714837,8.728528312973241,0,0,0,0,0,0,0,43,50,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
188512.5184094256,67.9,0.0,7.0,2,8,14,0.5714285714285714,0.0,0.10309278350515463,4.0,2022.0,43.121154,131.921306,4.023711497358373,2.352564680086338,0,0,0,0,0,0,0,22,50,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
262390.67055393587,34.3,0.0,4.0,2,4,27,0.14814814814814814,0.0,0.11661807580174928,5.0,2021.0,43.111562,131.948472,7.003546410040484,3.411033120859844,0,0,0,0,0,0,0,29,50,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
378923.76681614347,44.6,0.0,4.0,2,3,27,0.1111111111111111,0.0,0.08968609865470852,2.0,2024.0,43.133142,131.886143,1.959562238300658,5.258974082533351,0,0,0,0,0,0,0,12,10,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
249166.66666666666,60.0,59.0,1.0,2,8,8,1.0,0.9833333333333333,0.016666666666666666,2.0,2024.0,43.08054,131.958841,9.018436722503404,4.822199358054422,0,0,0,0,0,0,0,26,24,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
265402.8436018957,42.2,0.0,0.0,2,9,9,1.0,0.0,0.0,57.0,1969.0,43.107571,131.87633,1.3456109359926767,4.91967845921375,4,2,1,0,1,0,0,35,14,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
310439.56043956045,36.4,0.0,5.0,2,18,27,0.6666666666666666,0.0,0.13736263736263737,2.0,2024.0,43.17054,131.95519,9.857211053927623,8.750171397847133,0,0,0,0,0,0,0,14,39,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
307272.7272727273,110.0,0.0,10.0,2,7,25,0.28,0.0,0.09090909090909091,10.0,2016.0,43.113175,131.875676,1.1205866503412878,5.1327120162646835,0,0,0,0,0,0,0,49,50,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
182579.5644891122,59.7,0.0,15.0,2,11,14,0.7857142857142857,0.0,0.25125628140703515,10.0,2016.0,43.102954,131.954926,7.831104352836831,3.89062773406076,0,0,0,0,0,0,0,22,50,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
209718.67007672632,39.1,0.0,5.0,2,14,20,0.7,0.0,0.1278772378516624,12.0,2014.0,43.157786,131.9325,7.017716189225453,6.562599180090265,0,0,0,0,0,0,0,21,50,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
246750.52410901466,47.7,0.0,10.0,2,18,19,0.9473684210526315,0.0,0.20964360587002095,9.0,2017.0,43.083099,131.853069,5.0885898437979975,7.662540372903426,0,0,0,0,0,0,0,37,22,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
275049.115913556,101.8,0.0,15.0,2,8,18,0.4444444444444444,0.0,0.14734774066797643,11.0,2015.0,43.103408,131.863335,2.802620729276131,6.3011804088712315,0,0,0,0,0,0,0,49,28,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
166666.6666666667,43.8,0.0,0.0,2,2,5,0.4,0.0,0.0,55.0,1971.0,43.088766,131.921347,4.963716171071264,1.2559058443871525,0,0,0,0,0,0,0,15,27,1,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
184094.2562592047,67.9,60.0,0.0,2,8,12,0.6666666666666666,0.8836524300441826,0.0,4.0,2022.0,43.121154,131.921306,4.023711497358373,2.352564680086338,5,1,0,0,1,0,0,21,50,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
294117.64705882355,108.8,0.0,15.0,2,17,17,1.0,0.0,0.13786764705882354,12.0,2014.0,43.103072,131.862799,2.872714708736619,6.358460955197689,0,0,0,0,0,0,0,50,18,0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
209068.01007556674,39.7,28.0,11.0,2,3,20,0.15,0.7052896725440806,0.27707808564231734,12.0,2014.0,43.157786,131.9325,7.017716189225453,6.562599180090265,5,1,1,0,0,0,1,23,50,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
253541.07648725214,70.6,0.0,5.0,2,5,7,0.7142857142857143,0.0,0.0708215297450425,8.0,2018.0,43.260482,132.018057,21.80553641527596,20.875570117890614,0,0,0,0,0,0,0,27,50,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
184675.83497053044,50.9,0.0,9.0,2,9,9,1.0,0.0,0.17681728880157171,37.0,1989.0,43.120271,131.923521,4.253428003988053,2.2837717436563283,5,2,1,0,1,0,0,33,41,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
268918.91891891893,74.0,0.0,10.0,2,6,7,0.8571428571428571,0.0,0.13513513513513514,8.0,2018.0,43.260482,132.018057,21.80553641527596,20.875570117890614,0,0,0,0,0,0,0,27,50,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
165048.5436893204,51.5,0.0,10.0,2,3,4,0.75,0.0,0.1941747572815534,2.0,2024.0,43.258089,132.028324,22.40174651246876,21.272135945220736,0,0,0,0,0,0,0,26,7,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
178947.36842105264,57.0,0.0,10.0,2,9,14,0.6428571428571429,0.0,0.17543859649122806,10.0,2016.0,43.102954,131.954926,7.831104352836831,3.89062773406076,0,0,0,0,0,0,0,28,50,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148809.52380952382,58.8,0.0,0.0,2,14,16,0.875,0.0,0.0,13.0,2013.0,43.103439,131.953905,7.710076097058849,3.7827649367188547,0,1,1,0,0,0,0,10,50,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
265600.0,62.5,0.0,8.0,2,7,20,0.35,0.0,0.128,12.0,2014.0,43.120372,131.895426,1.2273501444394461,3.5431434031184303,0,0,0,0,0,0,0,22,50,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
152777.77777777778,50.4,0.0,0.0,2,12,12,1.0,0.0,0.0,43.0,1983.0,43.153813,131.928194,6.367437968067643,6.042092686661066,2,2,1,1,0,0,0,14,21,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
266176.4705882353,34.0,0.0,9.0,2,24,24,1.0,0.0,0.2647058823529412,3.0,2023.0,43.153845,131.925205,6.126984883451858,6.004654803737372,0,0,0,0,0,0,0,39,50,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
225845.41062801934,82.8,0.0,25.0,2,1,4,0.25,0.0,0.30193236714975846,3.0,2023.0,43.261687,132.027539,22.62487067086233,21.55439445679928,0,0,0,0,0,0,0,30,38,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
